position,rx phyrate,rx mcs,rx nss,noise,avg beacon rssi,diff rx bytes,diff rx packets,
"1,57",120074,11,1,-94,-54,10931220,8845,
"1,58",120549,11,1,-94,-53,13929720,11270,
"1,59",120596,11,1,-94,-52,10838484,8769,
"1,60",121872,11,1,-94,-51,2580,5,
"1,61",121875,11,1,-94,-51,0,0,
"1,62",121875,11,1,-94,-51,0,0,
"1,63",121875,11,1,-94,-51,0,0,
"1,64",121875,11,1,-94,-52,0,0,
"1,65",121872,11,1,-94,-53,108,3,
"1,66",121875,11,1,-94,-54,0,0,
"1,67",120784,11,1,-94,-56,9711252,7857,
"1,68",120162,11,1,-94,-57,14294340,11565,
"1,69",120589,11,1,-94,-58,10729716,8681,
"1,70",120402,11,1,-94,-60,11792676,9541,
"1,71",120712,11,1,-94,-61,9256404,7489,
"1,72",120891,11,1,-94,-62,5102208,4128,
"1,73",114703,11,1,-94,-63,5883360,4760,
"1,74",68923,6,1,-94,-71,7585332,6137,
"2,1",0,0,0,0,0,0,0,
"2,2",0,0,0,0,0,0,0,
"2,3",0,0,0,0,0,0,0,
"2,4",0,0,0,0,0,0,0,
"2,5",0,0,0,0,0,0,0,
"2,6",0,0,0,0,0,0,0,
"2,7",0,0,0,0,0,0,0,
"2,8",0,0,0,0,0,0,0,
"2,9",0,0,0,0,0,0,0,
"2,10",0,0,0,0,0,0,0,
"2,11",0,0,0,0,0,0,0,
"2,12",0,0,0,0,0,0,0,
"2,13",0,0,0,0,0,0,0,
"2,14",0,0,0,0,0,0,0,
"2,15",0,0,0,0,0,0,0,
"2,16",0,0,0,0,0,0,0,
"2,17",0,0,0,0,0,0,0,
"2,18",0,0,0,0,0,0,0,
"2,19",0,0,0,0,0,0,0,
"2,20",0,0,0,0,0,0,0,
"2,21",0,0,0,0,0,0,0,
"2,22",0,0,0,0,0,0,0,
"2,23",0,0,0,0,0,0,0,
"2,24",0,0,0,0,0,0,0,
"2,25",0,0,0,0,0,0,0,
"2,26",0,0,0,0,0,0,0,
"2,27",0,0,0,0,0,0,0,
"2,28",0,0,0,0,0,0,0,
"2,29",0,0,0,0,0,0,0,
"2,30",0,0,0,0,0,0,0,
"2,31",0,0,0,0,0,0,0,
"2,32",0,0,0,0,0,0,0,
"2,33",19401,0,1,-94,-82,908460,735,
"2,34",21025,2,1,-94,-81,2930556,2371,
"2,35",25814,3,1,-94,-81,2643804,2139,
"2,36",22335,2,1,-94,-80,2725380,2205,
"2,37",31953,4,1,-94,-80,3597996,2911,
"2,38",41653,4,1,-94,-79,4769724,3859,
"2,39",42444,4,1,-94,-78,4445892,3597,
"2,40",40316,4,1,-94,-78,3869916,3131,
"2,41",42022,4,1,-94,-77,2746428,2223,
"2,42",42950,4,1,-94,-76,4513872,3652,
"2,43",42702,4,1,-94,-76,4115880,3330,
"2,44",54574,5,1,-94,-75,3840252,3107,
"2,45",41466,4,1,-94,-74,3391584,2744,
"2,46",45288,4,1,-94,-73,5903136,4776,
"2,47",70390,7,1,-94,-72,9215616,7456,
"2,48",80785,7,1,-94,-70,7045200,5700,
"2,49",117209,11,1,-94,-63,7076100,5725,
"2,50",119919,11,1,-94,-61,7171308,5803,
"2,51",120211,11,1,-94,-60,6994560,5660,
"2,52",120119,11,1,-94,-59,7628592,6172,
"2,53",119981,11,1,-94,-58,8324460,6735,
"2,54",119898,11,1,-94,-56,8448060,6835,
"2,55",119890,11,1,-94,-55,8689080,7030,
"2,56",120061,11,1,-94,-53,7768260,6285,
"2,57",121727,11,1,-94,-52,6584172,5327,
"2,58",121788,11,1,-94,-51,8831256,7146,
"2,59",121756,11,1,-94,-50,12413148,10043,
"2,60",121775,11,1,-94,-49,10842192,8772,
"2,61",121793,11,1,-94,-49,12701136,10276,
"2,62",121348,11,1,-94,-49,8177376,6616,
"2,63",121790,11,1,-94,-49,9661848,7818,
"2,64",121796,11,1,-94,-50,3464508,2803,
"2,65",120194,11,1,-94,-52,5208504,4214,
"2,66",119961,11,1,-94,-53,10661736,8626,
"2,67",120582,11,1,-94,-55,8162580,6605,
"2,68",120100,11,1,-94,-56,10858260,8785,
"2,69",121112,11,1,-94,-57,3281580,2655,
"2,70",120457,11,1,-94,-59,3863736,3126,
"2,71",120806,11,1,-94,-60,2480652,2007,
"2,72",119397,11,1,-94,-61,7082316,5731,
"2,73",118112,11,1,-94,-62,6425964,5199,
"2,74",90503,11,1,-94,-66,4481736,3626,
"3,1",0,0,0,0,0,0,0,
"3,2",0,0,0,0,0,0,0,
"3,3",0,0,0,0,0,0,0,
"3,4",0,0,0,0,0,0,0,
"3,5",0,0,0,0,0,0,0,
"3,6",0,0,0,0,0,0,0,
"3,7",0,0,0,0,0,0,0,
"3,8",0,0,0,0,0,0,0,
"3,9",0,0,0,0,0,0,0,
"3,10",0,0,0,0,0,0,0,
"3,11",0,0,0,0,0,0,0,
"3,12",0,0,0,0,0,0,0,
"3,13",0,0,0,0,0,0,0,
"3,14",0,0,0,0,0,0,0,
"3,15",0,0,0,0,0,0,0,
"3,16",0,0,0,0,0,0,0,
"3,17",0,0,0,0,0,0,0,
"3,18",0,0,0,0,0,0,0,
"3,19",0,0,0,0,0,0,0,
"3,20",0,0,0,0,0,0,0,
"3,21",0,0,0,0,0,0,0,
"3,22",0,0,0,0,0,0,0,
"3,23",0,0,0,0,0,0,0,
"3,24",0,0,0,0,0,0,0,
"3,25",0,0,0,0,0,0,0,
"3,26",0,0,0,0,0,0,0,
"3,27",0,0,0,0,0,0,0,
"3,28",0,0,0,0,0,0,0,
"3,29",0,0,0,0,0,0,0,
"3,30",0,0,0,0,0,0,0,
"3,31",0,0,0,0,0,0,0,
"3,32",0,0,0,0,0,0,0,
"3,33",24772,3,1,-94,-82,2370684,1919,
"3,34",28262,3,1,-94,-81,3035616,2456,
"3,35",40367,4,1,-94,-81,4212288,3408,
"3,36",28233,3,1,-94,-80,2080188,1683,
"3,37",30630,3,1,-94,-80,3829128,3098,
"3,38",28293,3,1,-94,-79,2201316,1781,
"3,39",27906,3,1,-94,-78,3296412,2667,
"3,40",36839,4,1,-94,-78,5298732,4287,
"3,41",42626,4,1,-94,-77,2772384,2244,
"3,42",39075,4,1,-94,-76,3863736,3126,
"3,43",54903,6,1,-94,-75,3869916,3131,
"3,44",64576,6,1,-94,-75,6666984,5394,
"3,45",64226,6,1,-94,-74,10347828,8373,
"3,46",63606,6,1,-94,-73,5578068,4513,
"3,47",64758,6,1,-94,-72,6196068,5013,
"3,48",98702,11,1,-94,-66,6828900,5525,
"3,49",119169,11,1,-94,-62,6238128,5048,
"3,50",120940,11,1,-94,-61,3321168,2688,
"3,51",120299,11,1,-94,-60,6246744,5054,
"3,52",120632,11,1,-94,-58,4783320,3870,
"3,53",120889,11,1,-94,-57,5680656,4596,
"3,54",119476,11,1,-94,-56,11639412,9417,
"3,55",120730,11,1,-94,-54,3918120,3170,
"3,56",120280,11,1,-94,-52,5382780,4355,
"3,57",120226,11,1,-94,-50,5279028,4273,
"3,58",120034,11,1,-94,-49,8642112,6992,
"3,59",120549,11,1,-94,-47,5812908,4703,
"3,60",120529,11,1,-94,-46,5790660,4685,
"3,61",120183,11,1,-94,-45,7461732,6037,
"3,62",120586,11,1,-94,-45,5702904,4614,
"3,63",120516,11,1,-94,-46,5769648,4668,
"3,64",120192,11,1,-94,-48,5783244,4679,
"3,65",121178,11,1,-94,-50,12676416,10256,
"3,66",121720,11,1,-94,-52,9058644,7329,
"3,67",120709,11,1,-94,-53,5356860,4335,
"3,68",120628,11,1,-94,-55,9181008,7428,
"3,69",120490,11,1,-94,-57,11692560,9460,
"3,70",120753,11,1,-94,-58,9831144,7954,
"3,71",120311,11,1,-94,-60,13012608,10528,
"3,72",120546,11,1,-94,-60,3778452,3057,
"3,73",119017,11,1,-94,-62,8492556,6871,
"3,74",109490,11,1,-94,-64,6507540,5265,
"4,1",0,0,0,0,0,0,0,
"4,2",0,0,0,0,0,0,0,
"4,3",0,0,0,0,0,0,0,
"4,4",0,0,0,0,0,0,0,
"4,5",0,0,0,0,0,0,0,
"4,6",0,0,0,0,0,0,0,
"4,7",0,0,0,0,0,0,0,
"4,8",0,0,0,0,0,0,0,
"4,9",0,0,0,0,0,0,0,
"4,10",0,0,0,0,0,0,0,
"4,11",0,0,0,0,0,0,0,
"4,12",0,0,0,0,0,0,0,
"4,13",0,0,0,0,0,0,0,
"4,14",0,0,0,0,0,0,0,
"4,15",0,0,0,0,0,0,0,
"4,16",0,0,0,0,0,0,0,
"4,17",0,0,0,0,0,0,0,
"4,18",0,0,0,0,0,0,0,
"4,19",0,0,0,0,0,0,0,
"4,20",0,0,0,0,0,0,0,
"4,21",0,0,0,0,0,0,0,
"4,22",0,0,0,0,0,0,0,
"4,23",0,0,0,0,0,0,0,
"4,24",0,0,0,0,0,0,0,
"4,25",0,0,0,0,0,0,0,
"4,26",0,0,0,0,0,0,0,
"4,27",0,0,0,0,0,0,0,
"4,28",0,0,0,0,0,0,0,
"4,29",0,0,0,0,0,0,0,
"4,30",0,0,0,0,0,0,0,
"4,31",0,0,0,0,0,0,0,
"4,32",0,0,0,0,0,0,0,
"4,33",7310,0,1,-94,-82,660060,535,
"4,34",36365,4,1,-94,-81,2928084,2369,
"4,35",42458,4,1,-94,-81,4463268,3613,
"4,36",42520,4,1,-94,-80,2900892,2347,
"4,37",42873,4,1,-94,-79,3771036,3051,
"4,38",42175,4,1,-94,-79,4465668,3613,
"4,39",43033,4,1,-94,-78,4667136,3776,
"4,40",42774,4,1,-94,-78,4800624,3884,
"4,41",47264,5,1,-94,-77,3537468,2863,
"4,42",28496,3,1,-94,-76,2263152,1832,
"4,43",52633,5,1,-94,-75,3669684,2969,
"4,44",56533,5,1,-94,-74,7035312,5692,
"4,45",50188,5,1,-94,-74,5867292,4747,
"4,46",52083,5,1,-94,-73,6408660,5185,
"4,47",57795,5,1,-94,-72,5780772,4677,
"4,48",107774,11,1,-94,-64,8821332,7137,
"4,49",119856,11,1,-94,-62,7476564,6049,
"4,50",119795,11,1,-94,-61,8851032,7162,
"4,51",119804,11,1,-94,-59,8917740,7215,
"4,52",120220,11,1,-94,-58,7275096,5886,
"4,53",119990,11,1,-94,-56,10009128,8098,
"4,54",120865,11,1,-94,-54,6831372,5527,
"4,55",119812,11,1,-94,-53,12057180,9755,
"4,56",120132,11,1,-94,-51,10539372,8527,
"4,57",120331,11,1,-94,-49,9278724,7509,
"4,58",120741,11,1,-94,-46,7220748,5843,
"4,59",120541,11,1,-94,-44,8061228,6523,
"4,60",119864,11,1,-94,-42,12031224,9734,
"4,61",119846,11,1,-94,-41,11518284,9319,
"4,62",120718,11,1,-94,-42,10395996,8411,
"4,63",120177,11,1,-94,-44,11198160,9060,
"4,64",120686,11,1,-94,-46,7299816,5906,
"4,65",120398,11,1,-94,-48,8538288,6908,
"4,66",120451,11,1,-94,-50,8949876,7241,
"4,67",120474,11,1,-94,-52,8718780,7055,
"4,68",119704,11,1,-94,-54,12661584,10244,
"4,69",120534,11,1,-94,-56,8373936,6776,
"4,70",120529,11,1,-94,-57,8393676,6791,
"4,71",120627,11,1,-94,-59,7758372,6277,
"4,72",120665,11,1,-94,-60,7496340,6065,
"4,73",120549,11,1,-94,-61,7120596,5761,
"4,74",118513,11,1,-94,-63,6124416,4956,
"5,1",0,0,0,0,0,0,0,
"5,2",0,0,0,0,0,0,0,
"5,3",0,0,0,0,0,0,0,
"5,4",0,0,0,0,0,0,0,
"5,5",0,0,0,0,0,0,0,
"5,6",0,0,0,0,0,0,0,
"5,7",0,0,0,0,0,0,0,
"5,8",0,0,0,0,0,0,0,
"5,9",0,0,0,0,0,0,0,
"5,10",0,0,0,0,0,0,0,
"5,11",0,0,0,0,0,0,0,
"5,12",0,0,0,0,0,0,0,
"5,13",0,0,0,0,0,0,0,
"5,14",0,0,0,0,0,0,0,
"5,15",0,0,0,0,0,0,0,
"5,16",0,0,0,0,0,0,0,
"5,17",0,0,0,0,0,0,0,
"5,18",0,0,0,0,0,0,0,
"5,19",0,0,0,0,0,0,0,
"5,20",0,0,0,0,0,0,0,
"5,21",0,0,0,0,0,0,0,
"5,22",0,0,0,0,0,0,0,
"5,23",0,0,0,0,0,0,0,
"5,24",0,0,0,0,0,0,0,
"5,25",0,0,0,0,0,0,0,
"5,26",0,0,0,0,0,0,0,
"5,27",0,0,0,0,0,0,0,
"5,28",0,0,0,0,0,0,0,
"5,29",0,0,0,0,0,0,0,
"5,30",0,0,0,0,0,0,0,
"5,31",0,0,0,0,0,0,0,
"5,32",0,0,0,0,0,0,0,
"5,33",31754,4,1,-94,-82,2522676,2041,
"5,34",28538,3,1,-94,-81,3109812,2517,
"5,35",28000,3,1,-94,-81,2929320,2370,
"5,36",38503,4,1,-94,-80,2951604,2389,
"5,37",42558,4,1,-94,-79,4541064,3674,
"5,38",42483,4,1,-94,-79,3903324,3159,
"5,39",36317,4,1,-94,-78,4009584,3244,
"5,40",42412,4,1,-94,-77,3708000,3000,
"5,41",43143,4,1,-94,-77,4903248,3968,
"5,42",56416,5,1,-94,-76,5016924,4059,
"5,43",57229,5,1,-94,-75,6460572,5227,
"5,44",57116,5,1,-94,-74,6277644,5079,
"5,45",58389,5,1,-94,-73,8320788,6733,
"5,46",62929,6,1,-94,-73,5711556,4621,
"5,47",67537,6,1,-94,-71,6696648,5418,
"5,48",115082,11,1,-94,-63,7213296,5836,
"5,49",119703,11,1,-94,-61,6800472,5502,
"5,50",120973,11,1,-94,-60,3551064,2874,
"5,51",119751,11,1,-94,-59,9147636,7401,
"5,52",120809,11,1,-94,-57,3528780,2855,
"5,53",120191,11,1,-94,-56,5617620,4545,
"5,54",119961,11,1,-94,-54,6664548,5393,
"5,55",120065,11,1,-94,-52,7755936,6276,
"5,56",121094,11,1,-94,-50,9536976,7716,
"5,57",119861,11,1,-94,-47,7437012,6017,
"5,58",119846,11,1,-94,-44,7684248,6218,
"5,59",120402,11,1,-94,-40,5644812,4567,
"5,60",119793,11,1,-94,-37,8177376,6616,
"5,61",120210,11,1,-94,-36,6450684,5219,
"5,62",121165,11,1,-94,-37,11706156,9471,
"5,63",121784,11,1,-94,-40,12838368,10388,
"5,64",121732,11,1,-94,-43,16330032,13212,
"5,65",121742,11,1,-94,-47,16693416,13506,
"5,66",121749,11,1,-94,-49,14159616,11456,
"5,67",119802,11,1,-94,-51,6125652,4957,
"5,68",119478,11,1,-94,-53,9147708,7403,
"5,69",119904,11,1,-94,-55,12492252,10107,
"5,70",120267,11,1,-94,-57,9655632,7812,
"5,71",120427,11,1,-94,-58,9261348,7493,
"5,72",120502,11,1,-94,-60,8508624,6884,
"5,73",120856,11,1,-94,-61,5827740,4715,
"5,74",119473,11,1,-94,-63,6490236,5251,
"6,1",0,0,0,0,0,0,0,
"6,2",0,0,0,0,0,0,0,
"6,3",0,0,0,0,0,0,0,
"6,4",0,0,0,0,0,0,0,
"6,5",0,0,0,0,0,0,0,
"6,6",0,0,0,0,0,0,0,
"6,7",0,0,0,0,0,0,0,
"6,8",0,0,0,0,0,0,0,
"6,9",0,0,0,0,0,0,0,
"6,10",0,0,0,0,0,0,0,
"6,11",0,0,0,0,0,0,0,
"6,12",0,0,0,0,0,0,0,
"6,13",0,0,0,0,0,0,0,
"6,14",0,0,0,0,0,0,0,
"6,15",0,0,0,0,0,0,0,
"6,16",0,0,0,0,0,0,0,
"6,17",0,0,0,0,0,0,0,
"6,18",0,0,0,0,0,0,0,
"6,19",0,0,0,0,0,0,0,
"6,20",0,0,0,0,0,0,0,
"6,21",0,0,0,0,0,0,0,
"6,22",0,0,0,0,0,0,0,
"6,23",0,0,0,0,0,0,0,
"6,24",0,0,0,0,0,0,0,
"6,25",0,0,0,0,0,0,0,
"6,26",0,0,0,0,0,0,0,
"6,27",0,0,0,0,0,0,0,
"6,28",0,0,0,0,0,0,0,
"6,29",0,0,0,0,0,0,0,
"6,30",0,0,0,0,0,0,0,
"6,31",0,0,0,0,0,0,0,
"6,32",0,0,0,0,0,0,0,
"6,33",10950,0,1,-94,-82,1041984,844,
"6,34",13999,1,1,-94,-81,1184088,958,
"6,35",34468,4,1,-94,-81,2658636,2151,
"6,36",42610,4,1,-94,-80,5096028,4123,
"6,37",42810,4,1,-94,-79,5532336,4476,
"6,38",43044,4,1,-94,-79,7156440,5790,
"6,39",42321,4,1,-94,-78,6945120,5620,
"6,40",42936,4,1,-94,-77,4466940,3615,
"6,41",56315,5,1,-94,-77,6736236,5451,
"6,42",57251,5,1,-94,-76,9415848,7618,
"6,43",57314,5,1,-94,-75,7841184,6344,
"6,44",57093,5,1,-94,-74,7702752,6232,
"6,45",56754,5,1,-94,-73,3436116,2781,
"6,46",57547,5,1,-94,-72,6205956,5021,
"6,47",65621,5,1,-94,-70,7182396,5811,
"6,48",116985,11,1,-94,-63,6360456,5146,
"6,49",119910,11,1,-94,-61,7660728,6198,
"6,50",119916,11,1,-94,-60,10262544,8304,
"6,51",120715,11,1,-94,-59,9973284,8069,
"6,52",120626,11,1,-94,-57,10916352,8832,
"6,53",120803,11,1,-94,-55,9303372,7527,
"6,54",120537,11,1,-94,-53,11638176,9416,
"6,55",120820,11,1,-94,-51,15228756,12321,
"6,56",120735,11,1,-94,-48,6065052,4907,
"6,57",121173,11,1,-94,-45,6395064,5174,
"6,58",121782,11,1,-94,-42,12076992,9772,
"6,59",121736,11,1,-94,-38,13701060,11085,
"6,60",121250,11,1,-94,-32,9316968,7538,
"6,61",121599,11,1,-94,-32,14383332,11637,
"6,62",121662,11,1,-94,-32,10444200,8450,
"6,63",120859,11,1,-94,-36,11796384,9544,
"6,64",120936,11,1,-94,-41,8305920,6720,
"6,65",120856,11,1,-94,-45,8828784,7144,
"6,66",120606,11,1,-94,-48,10638252,8607,
"6,67",120422,11,1,-94,-50,5591700,4525,
"6,68",120522,11,1,-94,-53,11575140,9365,
"6,69",120163,11,1,-94,-55,14485920,11720,
"6,70",120550,11,1,-94,-57,11635740,9415,
"6,71",120463,11,1,-94,-58,8749680,7080,
"6,72",120235,11,1,-94,-59,4965012,4017,
"6,73",119218,11,1,-94,-61,8231760,6660,
"6,74",119027,11,1,-94,-62,5674476,4591,
"7,1",0,0,0,0,0,0,0,
"7,2",0,0,0,0,0,0,0,
"7,3",0,0,0,0,0,0,0,
"7,4",0,0,0,0,0,0,0,
"7,5",0,0,0,0,0,0,0,
"7,6",0,0,0,0,0,0,0,
"7,7",0,0,0,0,0,0,0,
"7,8",0,0,0,0,0,0,0,
"7,9",0,0,0,0,0,0,0,
"7,10",0,0,0,0,0,0,0,
"7,11",0,0,0,0,0,0,0,
"7,12",0,0,0,0,0,0,0,
"7,13",0,0,0,0,0,0,0,
"7,14",0,0,0,0,0,0,0,
"7,15",0,0,0,0,0,0,0,
"7,16",0,0,0,0,0,0,0,
"7,17",0,0,0,0,0,0,0,
"7,18",0,0,0,0,0,0,0,
"7,19",0,0,0,0,0,0,0,
"7,20",0,0,0,0,0,0,0,
"7,21",0,0,0,0,0,0,0,
"7,22",0,0,0,0,0,0,0,
"7,23",0,0,0,0,0,0,0,
"7,24",0,0,0,0,0,0,0,
"7,25",0,0,0,0,0,0,0,
"7,26",0,0,0,0,0,0,0,
"7,27",0,0,0,0,0,0,0,
"7,28",0,0,0,0,0,0,0,
"7,29",0,0,0,0,0,0,0,
"7,30",0,0,0,0,0,0,0,
"7,31",0,0,0,0,0,0,0,
"7,32",0,0,0,0,0,0,0,
"7,33",19150,2,1,-94,-82,1554960,1260,
"7,34",21142,2,1,-94,-81,2816880,2280,
"7,35",38435,4,1,-94,-81,2577060,2085,
"7,36",42710,4,1,-94,-80,3839016,3106,
"7,37",42422,4,1,-94,-79,4852536,3926,
"7,38",42574,4,1,-94,-79,4355664,3524,
"7,39",42850,4,1,-94,-78,4716576,3816,
"7,40",39539,4,1,-94,-77,3920592,3172,
"7,41",32271,3,1,-94,-77,3059136,2476,
"7,42",28642,3,1,-94,-76,2569644,2079,
"7,43",28163,3,1,-94,-75,3392820,2745,
"7,44",57382,5,1,-94,-74,7203408,5828,
"7,45",56986,5,1,-94,-73,9974520,8070,
"7,46",53149,5,1,-94,-72,9229212,7467,
"7,47",70772,7,1,-94,-69,4372968,3538,
"7,48",115045,11,1,-94,-63,11729640,9490,
"7,49",119279,11,1,-94,-61,8518512,6892,
"7,50",119266,11,1,-94,-60,9071076,7341,
"7,51",120283,11,1,-94,-58,6008232,4862,
"7,52",120378,11,1,-94,-57,7089696,5736,
"7,53",120277,11,1,-94,-55,10103064,8174,
"7,54",120521,11,1,-94,-53,7235544,5854,
"7,55",120228,11,1,-94,-51,6255396,5061,
"7,56",118980,11,1,-94,-48,12507084,10119,
"7,57",120845,11,1,-94,-45,9679116,7831,
"7,58",120799,11,1,-94,-41,7818936,6326,
"7,59",120374,11,1,-94,-35,8827512,7142,
"7,60",120218,11,1,-94,-32,10323072,8352,
"7,61",120521,11,1,-94,-31,7752192,6272,
"7,62",120656,11,1,-94,-31,6238092,5047,
"7,63",121081,11,1,-94,-33,11777844,9529,
"7,64",119834,11,1,-94,-40,8949876,7241,
"7,65",120201,11,1,-94,-44,7309704,5914,
"7,66",120212,11,1,-94,-48,13598472,11002,
"7,67",120408,11,1,-94,-50,8225652,6657,
"7,68",121256,11,1,-94,-52,5414952,4382,
"7,69",120496,11,1,-94,-54,3852612,3117,
"7,70",120453,11,1,-94,-56,5168952,4182,
"7,71",119705,11,1,-94,-58,8244120,6670,
"7,72",119814,11,1,-94,-60,8382552,6782,
"7,73",120480,11,1,-94,-61,4581888,3708,
"7,74",119102,11,1,-94,-62,4154196,3361,
"8,1",0,0,0,0,0,0,0,
"8,2",0,0,0,0,0,0,0,
"8,3",0,0,0,0,0,0,0,
"8,4",0,0,0,0,0,0,0,
"8,5",0,0,0,0,0,0,0,
"8,6",0,0,0,0,0,0,0,
"8,7",0,0,0,0,0,0,0,
"8,8",0,0,0,0,0,0,0,
"8,9",0,0,0,0,0,0,0,
"8,10",0,0,0,0,0,0,0,
"8,11",0,0,0,0,0,0,0,
"8,12",0,0,0,0,0,0,0,
"8,13",0,0,0,0,0,0,0,
"8,14",0,0,0,0,0,0,0,
"8,15",0,0,0,0,0,0,0,
"8,16",0,0,0,0,0,0,0,
"8,17",0,0,0,0,0,0,0,
"8,18",0,0,0,0,0,0,0,
"8,19",0,0,0,0,0,0,0,
"8,20",0,0,0,0,0,0,0,
"8,21",0,0,0,0,0,0,0,
"8,22",0,0,0,0,0,0,0,
"8,23",0,0,0,0,0,0,0,
"8,24",0,0,0,0,0,0,0,
"8,25",0,0,0,0,0,0,0,
"8,26",0,0,0,0,0,0,0,
"8,27",0,0,0,0,0,0,0,
"8,28",0,0,0,0,0,0,0,
"8,29",0,0,0,0,0,0,0,
"8,30",0,0,0,0,0,0,0,
"8,31",0,0,0,0,0,0,0,
"8,32",0,0,0,0,0,0,0,
"8,33",21771,3,1,-94,-82,1375740,1115,
"8,34",15109,1,1,-94,-81,1732908,1403,
"8,35",20805,2,1,-94,-81,2107380,1705,
"8,36",42383,4,1,-94,-80,4947708,4003,
"8,37",43172,4,1,-94,-79,5590428,4523,
"8,38",42505,4,1,-94,-79,4458324,3609,
"8,39",40668,4,1,-94,-78,3460800,2800,
"8,40",53426,5,1,-94,-77,2729088,2208,
"8,41",57233,5,1,-94,-77,4193748,3393,
"8,42",57268,5,1,-94,-76,3851376,3116,
"8,43",56876,5,1,-94,-75,6461844,5229,
"8,44",56996,5,1,-94,-74,7487688,6058,
"8,45",57102,5,1,-94,-73,6296220,5095,
"8,46",57245,5,1,-94,-72,6458100,5225,
"8,47",69104,5,1,-94,-70,5981004,4839,
"8,48",118754,11,1,-94,-63,5146704,4164,
"8,49",119251,11,1,-94,-61,10005420,8095,
"8,50",120459,11,1,-94,-60,6256668,5063,
"8,51",120612,11,1,-94,-58,5550876,4491,
"8,52",120621,11,1,-94,-57,8645820,6995,
"8,53",120315,11,1,-94,-55,9512256,7696,
"8,54",120290,11,1,-94,-53,11716044,9479,
"8,55",120540,11,1,-94,-51,8345472,6752,
"8,56",120893,11,1,-94,-48,6233148,5043,
"8,57",120063,11,1,-94,-45,11921220,9645,
"8,58",120259,11,1,-94,-41,10381164,8399,
"8,59",120971,11,1,-94,-36,6228204,5039,
"8,60",121812,11,1,-94,-32,10708740,8665,
"8,61",121831,11,1,-94,-31,10375020,8395,
"8,62",120935,11,1,-94,-31,2397840,1940,
"8,63",120035,11,1,-94,-34,10197000,8250,
"8,64",121197,11,1,-94,-40,10488732,8487,
"8,65",121205,11,1,-94,-44,10745784,8694,
"8,66",121408,11,1,-94,-47,4942764,3999,
"8,67",120666,11,1,-94,-50,10200744,8254,
"8,68",120355,11,1,-94,-53,13148568,10638,
"8,69",120612,11,1,-94,-55,11206812,9067,
"8,70",120673,11,1,-94,-57,10426896,8436,
"8,71",120674,11,1,-94,-58,10300824,8334,
"8,72",120553,11,1,-94,-60,10580160,8560,
"8,73",120541,11,1,-94,-61,7987032,6462,
"8,74",119389,11,1,-94,-62,8512332,6887,
"9,1",0,0,0,0,0,0,0,
"9,2",0,0,0,0,0,0,0,
"9,3",0,0,0,0,0,0,0,
