position,per,tx phyrate,tx mcs,tx nss,chload,chload self,total_latency_50_percent,total_latency_95_percent,total_latency_99_percent,txtime_latency_50_percent,txtime_latency_95_percent,txtime_latency_99_percent,uldelay <100ms,uldelay 100-500ms,uldelay 500-900ms,uldelay 900-1300ms,uldelay 1300-1700ms,uldelay 1700-2100ms,uldelay >2100ms,txtime <1ms,txtime 1-5ms,txtime 5-9ms,txtime 9-13ms,txtime 13-17ms,txtime 17-21ms,txtime >21ms,diff tx bytes,diff tx packets,diff tx ppdu cnt,diff tx ppdu retry cnt
"1,55",47,110197,9,1,1029,2,10,147,225,0,4,6,0.900552,0.099448,0,0,0,0,0,0.804,0.172,0.024,0,0,0,0,27659,181,341,161
"1,56",43,109919,9,1,1040,2,19,512,665,0,4,6,0.716667,0.216667,0.066667,0,0,0,0,0.747619,0.219048,0.028571,0.004762,0,0,0,25686,168,304,131
"1,57",43,109663,9,1,1042,2,24,553,743,0,4,5,0.672222,0.183333,0.144444,0,0,0,0,0.78125,0.1875,0.03125,0,0,0,0,23580,154,289,126
"1,58",39,109412,9,1,1033,2,9,133,357,0,4,5,0.927778,0.072222,0,0,0,0,0,0.774809,0.198473,0.019084,0.003817,0.003817,0,0,27495,180,297,117
"1,59",37,109176,9,1,1039,2,9,86,193,0,4,6,0.961111,0.038889,0,0,0,0,0,0.766798,0.181818,0.047431,0.003953,0,0,0,27495,180,290,110
"1,60",45,108925,9,1,1033,2,11,247,394,0,4,6,0.861111,0.138889,0,0,0,0,0,0.77686,0.18595,0.03719,0,0,0,0,27495,180,328,148
"1,61",42,108693,9,1,1033,2,12,113,167,0,4,8,0.933333,0.066667,0,0,0,0,0,0.794118,0.169118,0.029412,0.007353,0,0,0,27495,180,314,134
"1,62",51,108430,9,1,1040,2,18,258,366,0,5,8,0.827778,0.172222,0,0,0,0,0,0.711538,0.223077,0.061538,0.003846,0,0,0,27495,180,375,195
"1,63",31,108241,9,1,1030,2,10,451,521,0,4,5,0.790055,0.165746,0.044199,0,0,0,0,0.861386,0.123762,0.014851,0,0,0,0,26546,174,256,80
"1,64",37,107875,8,1,1046,2,9,61,116,0,4,8,0.966667,0.033333,0,0,0,0,0,0.790514,0.173913,0.031621,0,0.003953,0,0,27495,180,288,108
"1,65",39,107516,8,1,1046,2,11,500,540,0,4,5,0.818681,0.126374,0.054945,0,0,0,0,0.776256,0.205479,0.018265,0,0,0,0,26159,172,282,110
"1,66",39,106945,7,1,1049,2,16,538,781,0,4,7,0.708791,0.137363,0.142857,0.010989,0,0,0,0.811518,0.162304,0.020942,0.005236,0,0,0,23493,154,273,109
"1,67",46,106302,7,1,1031,2,10,291,506,0,4,7,0.85,0.133333,0.016667,0,0,0,0,0.751004,0.208835,0.040161,0,0,0,0,27028,177,333,154
"1,68",37,105734,7,1,1033,2,7,107,208,0,4,5,0.944444,0.055556,0,0,0,0,0,0.807087,0.173228,0.019685,0,0,0,0,27495,180,288,108
"1,69",0,105734,0,0,970,4,99999,99999,99999,99999,99999,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1,70",0,105734,0,0,977,4,99999,99999,99999,99999,99999,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1,71",0,105734,0,0,962,4,99999,99999,99999,99999,99999,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1,72",0,105734,0,0,975,4,99999,99999,99999,99999,99999,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1,73",0,105734,0,0,972,4,99999,99999,99999,99999,99999,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1,74",0,105734,0,0,973,4,99999,99999,99999,99999,99999,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2,1",0,105734,0,0,975,4,99999,99999,99999,99999,99999,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2,2",0,105734,0,0,969,4,99999,99999,99999,99999,99999,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2,3",0,105734,0,0,973,4,99999,99999,99999,99999,99999,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2,4",0,105734,0,0,967,4,99999,99999,99999,99999,99999,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2,5",0,105734,0,0,963,4,99999,99999,99999,99999,99999,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2,6",0,105734,0,0,972,4,99999,99999,99999,99999,99999,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2,7",0,105734,0,0,968,4,99999,99999,99999,99999,99999,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2,8",0,105734,0,0,976,4,99999,99999,99999,99999,99999,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2,9",0,105734,0,0,974,4,99999,99999,99999,99999,99999,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2,10",0,105734,0,0,985,4,99999,99999,99999,99999,99999,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2,11",0,105734,0,0,965,4,99999,99999,99999,99999,99999,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2,12",40,105136,7,1,1038,2,12,481,517,0,4,8,0.888889,0.061111,0.05,0,0,0,0,0.759036,0.204819,0.032129,0.004016,0,0,0,26167,171,304,124
"2,13",39,104617,7,1,1045,2,17,504,657,0,4,5,0.744444,0.194444,0.061111,0,0,0,0,0.79,0.19,0.015,0.005,0,0,0,25668,169,288,114
"2,14",43,104075,7,1,1029,2,10,109,166,0,4,5,0.927778,0.072222,0,0,0,0,0,0.797101,0.181159,0.018116,0.003623,0,0,0,27495,180,317,137
"2,15",44,103794,8,1,1029,2,9,269,548,0,4,6,0.861111,0.116667,0.022222,0,0,0,0,0.822581,0.149194,0.028226,0,0,0,0,26909,176,319,141
"2,16",39,103542,8,1,1041,2,10,72,135,0,4,5,0.966851,0.033149,0,0,0,0,0,0.781481,0.2,0.018519,0,0,0,0,27659,181,296,116
"2,17",45,103442,9,1,1029,2,11,420,574,0,4,6,0.838542,0.119792,0.041667,0,0,0,0,0.779468,0.178707,0.041825,0,0,0,0,28143,184,340,154
"2,18",42,103349,9,1,1044,2,12,177,312,0,4,8,0.888889,0.111111,0,0,0,0,0,0.766284,0.195402,0.034483,0.003831,0,0,0,27495,180,311,131
"2,19",35,103269,9,1,1030,2,10,398,533,0,4,5,0.811111,0.161111,0.027778,0,0,0,0,0.807175,0.174888,0.017937,0,0,0,0,26734,175,278,99
"2,20",45,103175,9,1,1030,2,10,506,651,0,4,6,0.823204,0.121547,0.055249,0,0,0,0,0.795918,0.163265,0.036735,0.004082,0,0,0,26021,171,328,150
"2,21",44,103089,9,1,1031,2,11,513,711,0,4,8,0.786885,0.147541,0.065574,0,0,0,0,0.782979,0.182979,0.034043,0,0,0,0,25993,171,315,141
"2,22",39,103007,9,1,1033,2,9,74,179,0,4,7,0.961111,0.038889,0,0,0,0,0,0.787879,0.17803,0.026515,0.007576,0,0,0,27495,180,297,117
"2,23",43,102929,9,1,1035,2,26,520,544,0,4,8,0.723404,0.18617,0.090426,0,0,0,0,0.71179,0.244541,0.039301,0.004367,0,0,0,25988,171,307,133
"2,24",40,102853,9,1,1036,2,13,548,805,0,5,8,0.827778,0.105556,0.061111,0.005556,0,0,0,0.760504,0.180672,0.054622,0.004202,0,0,0,25667,168,301,121
"2,25",44,102772,9,1,1034,2,13,263,370,0,4,5,0.833333,0.166667,0,0,0,0,0,0.79668,0.165975,0.037344,0,0,0,0,27495,180,322,142
"2,26",43,102869,10,1,1033,2,14,379,536,0,4,5,0.805556,0.166667,0.027778,0,0,0,0,0.84141,0.132159,0.022026,0.004405,0,0,0,26545,175,316,138
"2,27",41,102960,10,1,1041,2,19,524,536,0,5,8,0.733333,0.188889,0.077778,0,0,0,0,0.79902,0.147059,0.04902,0.004902,0,0,0,25378,166,291,122
"2,28",42,103222,11,1,1027,2,8,244,484,0,4,5,0.9,0.088889,0.011111,0,0,0,0,0.809886,0.159696,0.030418,0,0,0,0,27215,178,314,134
"2,29",40,103466,11,1,1041,2,10,136,244,0,4,6,0.933333,0.066667,0,0,0,0,0,0.811538,0.165385,0.019231,0.003846,0,0,0,27495,180,304,124
"2,30",44,103718,11,1,1036,2,10,180,343,0,4,6,0.9,0.1,0,0,0,0,0,0.758364,0.211896,0.02974,0,0,0,0,27495,180,325,145
"2,31",38,103931,11,1,1031,2,13,509,664,0,4,8,0.761905,0.15873,0.068783,0.010582,0,0,0,0.8,0.164444,0.031111,0.004444,0,0,0,26410,174,287,110
"2,32",47,104186,11,1,1045,2,14,205,498,0,5,10,0.877778,0.111111,0.011111,0,0,0,0,0.749004,0.187251,0.051793,0.011952,0,0,0,27154,178,342,162
"2,33",42,104418,11,1,1028,2,10,149,279,0,4,6,0.916667,0.083333,0,0,0,0,0,0.801498,0.179775,0.014981,0.003745,0,0,0,27495,180,313,133
"2,34",48,104663,11,1,1039,2,20,377,490,0,5,7,0.755556,0.233333,0.011111,0,0,0,0,0.74569,0.189655,0.064655,0,0,0,0,27185,178,349,169
"2,35",37,104865,11,1,1033,2,10,85,180,0,4,6,0.955556,0.044444,0,0,0,0,0,0.838951,0.123596,0.033708,0.003745,0,0,0,27495,180,288,108
"2,36",43,105080,11,1,1024,2,9,272,482,0,4,7,0.87766,0.111702,0.010638,0,0,0,0,0.837037,0.140741,0.018519,0.003704,0,0,0,28421,186,332,146
"2,37",40,105272,11,1,1033,2,10,528,541,0,4,6,0.80663,0.121547,0.071823,0,0,0,0,0.7897,0.188841,0.021459,0,0,0,0,25662,168,284,114
"2,38",38,105457,11,1,1032,2,9,514,596,0,4,6,0.866667,0.072222,0.061111,0,0,0,0,0.818182,0.161157,0.020661,0,0,0,0,25862,169,285,111
"2,39",37,105637,11,1,1032,2,10,413,555,0,4,5,0.845304,0.116022,0.038674,0,0,0,0,0.846154,0.141026,0.012821,0,0,0,0,26569,174,282,106
"2,40",46,105843,11,1,1030,2,11,154,236,0,4,7,0.911111,0.088889,0,0,0,0,0,0.790036,0.185053,0.021352,0.003559,0,0,0,27495,180,339,159
"2,41",49,106045,11,1,1038,2,19,527,553,0,4,6,0.738889,0.144444,0.111111,0.005556,0,0,0,0.766667,0.220833,0.0125,0,0,0,0,24254,159,327,161
"2,42",36,106214,11,1,1034,2,7,98,153,0,4,5,0.95,0.05,0,0,0,0,0,0.825397,0.150794,0.015873,0.007937,0,0,0,27495,180,284,104
"2,43",42,106392,11,1,1021,2,9,129,392,0,4,5,0.933333,0.061111,0.005556,0,0,0,0,0.812721,0.169611,0.017668,0,0,0,0,27329,179,315,135
"2,44",43,106566,11,1,1028,2,10,204,336,0,4,5,0.888889,0.111111,0,0,0,0,0,0.860377,0.124528,0.011321,0.003774,0,0,0,27495,180,316,136
"2,45",46,106741,11,1,1034,2,23,541,842,0,4,7,0.707182,0.187845,0.104972,0,0,0,0,0.772093,0.2,0.027907,0,0,0,0,24638,162,314,146
"2,46",39,106884,11,1,1039,2,13,527,585,0,4,8,0.766667,0.1,0.133333,0,0,0,0,0.781991,0.184834,0.023697,0.009479,0,0,0,23779,156,263,103
"2,47",39,107039,11,1,1039,2,9,73,127,0,4,7,0.972222,0.027778,0,0,0,0,0,0.795455,0.159091,0.041667,0,0.003788,0,0,27495,180,296,116
"2,48",37,107191,11,1,1038,2,11,196,497,0,4,6,0.922222,0.066667,0.011111,0,0,0,0,0.806452,0.16129,0.028226,0.004032,0,0,0,27231,178,286,106
"2,49",43,107356,11,1,1034,2,9,248,442,0,4,5,0.861111,0.133333,0.005556,0,0,0,0,0.799145,0.175214,0.017094,0.008547,0,0,0,27294,179,321,141
"2,50",42,107507,11,1,1035,2,9,97,257,0,5,8,0.95,0.05,0,0,0,0,0,0.791822,0.156134,0.04461,0.007435,0,0,0,27495,180,312,132
"2,51",44,107649,11,1,1037,2,21,527,752,0,4,6,0.694444,0.188889,0.116667,0,0,0,0,0.705314,0.251208,0.043478,0,0,0,0,24305,159,296,132
"2,52",42,107804,11,1,1039,2,9,102,193,0,5,8,0.944444,0.055556,0,0,0,0,0,0.780303,0.155303,0.060606,0.003788,0,0,0,27495,180,311,131
"2,53",43,107826,10,1,1028,2,14,489,591,0,4,5,0.738889,0.211111,0.05,0,0,0,0,0.836538,0.139423,0.019231,0.004808,0,0,0,26030,171,314,137
"2,54",38,107844,10,1,1041,2,11,494,559,0,4,5,0.794737,0.157895,0.047368,0,0,0,0,0.815315,0.171171,0.013514,0,0,0,0,27561,181,296,115
"2,55",48,107732,9,1,1031,2,11,500,628,0,4,5,0.822222,0.122222,0.055556,0,0,0,0,0.77686,0.206612,0.012397,0.004132,0,0,0,26011,170,344,166
"2,56",39,107635,9,1,1027,2,10,307,530,0,4,6,0.916667,0.05,0.033333,0,0,0,0,0.792157,0.164706,0.035294,0.003922,0.003922,0,0,26563,174,293,117
"2,57",40,107543,9,1,1043,2,16,537,783,0,4,8,0.761111,0.133333,0.105556,0,0,0,0,0.756881,0.215596,0.018349,0.009174,0,0,0,24675,161,285,116
"2,58",43,107443,9,1,1039,2,11,171,310,0,5,8,0.894444,0.105556,0,0,0,0,0,0.762452,0.183908,0.042146,0.003831,0.003831,0.003831,0,27495,180,317,137
"2,59",42,107346,9,1,1039,2,12,342,566,0,4,7,0.833333,0.133333,0.033333,0,0,0,0,0.758621,0.198276,0.043103,0,0,0,0,26494,174,312,132
"2,60",39,107256,9,1,1039,2,10,190,408,0,4,4,0.888889,0.111111,0,0,0,0,0,0.82,0.172,0.008,0,0,0,0,27495,180,300,120
"2,61",39,107167,9,1,1035,2,11,323,548,0,4,5,0.866667,0.105556,0.027778,0,0,0,0,0.780392,0.2,0.019608,0,0,0,0,26736,175,295,118
"2,62",39,107082,9,1,1039,2,9,136,339,0,4,5,0.933333,0.066667,0,0,0,0,0,0.814516,0.169355,0.016129,0,0,0,0,27495,180,299,119
"2,63",41,106995,9,1,1039,2,12,398,586,0,4,8,0.824176,0.148352,0.027473,0,0,0,0,0.794979,0.158996,0.037657,0.004184,0.004184,0,0,26934,177,306,128
"2,64",41,106820,8,1,1036,2,10,182,453,0,4,5,0.9,0.088889,0.011111,0,0,0,0,0.8,0.184615,0.011538,0.003846,0,0,0,27210,178,310,130
"2,65",40,106651,8,1,1026,2,9,62,125,0,4,5,0.977778,0.022222,0,0,0,0,0,0.81295,0.169065,0.017986,0,0,0,0,27495,180,302,122
"2,66",34,106378,7,1,1035,2,8,67,173,0,4,5,0.966667,0.033333,0,0,0,0,0,0.831373,0.145098,0.023529,0,0,0,0,27495,180,276,96
"2,67",46,106071,7,1,1039,2,14,503,541,0,5,8,0.783333,0.15,0.066667,0,0,0,0,0.79638,0.149321,0.054299,0,0,0,0,25648,168,321,150
"2,68",39,105787,7,1,1034,2,10,188,256,0,4,6,0.888889,0.111111,0,0,0,0,0,0.840467,0.124514,0.031128,0.003891,0,0,0,27495,180,297,117
"2,69",0,105787,0,0,974,4,99999,99999,99999,99999,99999,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2,70",0,105787,0,0,975,4,99999,99999,99999,99999,99999,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2,71",0,105787,0,0,976,4,99999,99999,99999,99999,99999,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2,72",0,105787,0,0,975,4,99999,99999,99999,99999,99999,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2,73",0,105787,0,0,971,4,99999,99999,99999,99999,99999,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2,74",0,105787,0,0,980,4,99999,99999,99999,99999,99999,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3,1",0,0,0,0,977,4,99999,99999,99999,99999,99999,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3,2",0,0,0,0,978,4,99999,99999,99999,99999,99999,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3,3",0,0,0,0,973,4,99999,99999,99999,99999,99999,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3,4",0,0,0,0,977,4,99999,99999,99999,99999,99999,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3,5",0,0,0,0,980,4,99999,99999,99999,99999,99999,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3,6",0,0,0,0,969,4,99999,99999,99999,99999,99999,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3,7",0,0,0,0,965,4,99999,99999,99999,99999,99999,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3,8",0,0,0,0,973,4,99999,99999,99999,99999,99999,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3,9",0,0,0,0,973,4,99999,99999,99999,99999,99999,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3,10",0,0,0,0,967,4,99999,99999,99999,99999,99999,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3,11",0,0,0,0,983,4,99999,99999,99999,99999,99999,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3,12",40,73125,7,1,1026,2,12,521,530,0,4,7,0.772222,0.127778,0.1,0,0,0,0,0.82243,0.163551,0.009346,0.004673,0,0,0,24921,162,292,118
"3,13",44,73125,7,1,1035,2,12,448,535,0,4,7,0.779006,0.176796,0.044199,0,0,0,0,0.8,0.168182,0.031818,0,0,0,0,26505,173,318,141
"3,14",34,73125,7,1,1038,2,15,551,819,0,4,6,0.75,0.105556,0.138889,0.005556,0,0,0,0.833333,0.147059,0.014706,0.004902,0,0,0,23375,154,247,85
"3,15",46,77023,8,1,1037,2,14,504,553,0,4,8,0.8,0.133333,0.066667,0,0,0,0,0.791667,0.179167,0.025,0.004167,0,0,0,25638,168,320,149
